Retailer Id,State,Adhaar KYC,Pan KYC,Bank KYC,Last Scanned,Scan Gap,Total Points,Redemptions,Registered At,Unmapped,Retailer Earning,Redemption Amount,AMUL_ratio,MACHO_ratio,SPORTO_ratio,SPORTO RED_ratio,Days_Since_Last_Scan
61916,17,0,1,1,1743769368.0,32.0,62.5,0.0,1743769254.0,0,62.5,0.0,0.0,0.0,1.3333288889037036,0.0,0
61919,4,0,1,0,1743769775.0,32.0,217.5,0.0,1743769450.0,0,217.5,0.0,2.9999700002999967,8.999910000899991,0.0,0.0,0
61920,12,0,1,1,-2208988800.0,19.0,177.5,0.0,1743769627.0,0,177.5,0.0,0.0399999840000064,0.0,0.4399998240000704,0.0,0
61921,0,0,1,1,1749049591.0,30.0,142.5,0.0,1743769681.0,0,142.5,0.0,1000000.0,0.0,0.0,0.0,-1
61924,14,0,1,1,1743770159.0,32.0,15.0,0.0,1743770023.0,0,15.0,0.0,0.1666663888893518,0.0,0.0,0.0,0
61925,0,0,1,1,-2208988800.0,18.0,135.0,0.0,1743770095.0,0,135.0,0.0,899999.9999999999,0.0,0.0,0.0,0
61926,17,0,1,1,1743770405.0,32.0,15.0,0.0,1743770266.0,0,15.0,0.0,0.2857138775516035,0.0,0.0,0.0,0
61927,12,0,1,1,-2208988800.0,7.0,207.5,0.0,1743770471.0,0,207.5,0.0,0.2499993750015625,0.0,1.9999950000125,0.0,0
61928,17,0,1,1,1743770867.0,32.0,12.5,0.0,1743770699.0,0,12.5,0.0,0.0,0.0,0.0769230177515248,0.0,0
61929,9,0,1,1,-2208988800.0,20.0,180.0,0.0,1743770724.0,0,180.0,0.0,0.0,899999.9999999999,0.0,0.0,0
61930,4,0,0,1,-2208988800.0,6.0,632.5,0.0,1743770733.0,0,632.5,0.0,0.499999750000125,0.499999750000125,0.99999950000025,0.0,0
61935,12,0,1,1,1754321267.0,28.0,475.0,0.0,1743771507.0,0,475.0,0.0,0.0,0.0,2400000.0,0.0,-1
61936,14,0,1,0,1743772777.0,32.0,212.5,200.0,1743771546.0,0,212.5,200.0,0.0,0.0,0.2098765172991953,0.0,0
61937,14,0,1,1,1738780098.0,4.0,75.0,0.0,1743771873.0,0,75.0,0.0,0.2380951247166073,0.0,0.0,0.0,0
61938,9,0,0,1,1743772530.0,32.0,37.5,0.0,1743772277.0,0,37.5,0.0,500000.0,0.0,0.0,0.0,0
61939,6,0,1,1,-2208988800.0,15.0,327.5,0.0,1743772339.0,0,327.5,0.0,0.3809521995465716,0.3809521995465716,0.2857141496599287,0.0,0
61942,12,0,0,0,-2208988800.0,12.0,158.75,87.0,1743772492.0,0,158.75,87.0,0.6666644444518518,0.0,2.666657777807407,0.0,0
61943,16,0,0,1,-2208988800.0,6.0,147.5,0.0,1743772551.0,0,147.5,0.0,0.5999996000002666,0.0,0.0666666222222518,0.0,0
61944,7,0,1,1,-2208988800.0,20.0,100.0,0.0,1743772801.0,0,100.0,0.0,0.0,0.0,1.99999000005,0.0,0
61945,12,0,0,0,1749157277.0,0.0,1380.0,600.0,1743772959.0,0,1380.0,600.0,10200000.0,0.0,0.0,0.0,-1
61946,14,0,0,0,-2208988800.0,21.0,667.5,667.0,1743773060.0,0,667.5,667.0,4800000.0,0.0,0.0,0.0,0
